532.861747525,454.110908198,400.292385817,241.328071054,99.9020513614,64.9675629009,-27.5756963621,-105.395356273,-96.4316159314,-127.545138218,-189.491635605,-248.573896428,-267.623324309,-294.07846764,-192.935159238,-280.509034482,-214.342209492,-329.573932224,-291.790463077,-375.404597424,-402.301317822,-311.197368964,-308.365725983,-297.502630838,-275.810980488,-204.787290872,-297.376818007,-239.577596074,-327.44379076,-302.682131774,-258.303361895,-239.678711492,-248.683723264,-243.250213129,-196.296448868,-205.750903462,-156.518160076,-119.742128859,-87.5545733035,-156.284680054,-115.5179294,1.84006164977,-64.4864426579,2.34809158546,125.199617706,65.2942739607,71.0594696408,107.782549922,209.35289714,199.511121056,188.187749396,232.060460264,243.925248726,221.286527106,244.440469928,338.313253628,400.983667146,335.765603253,358.043384654,419.434994114
569.387755825,439.859089252,381.669211188,275.288508563,146.68239544,57.5212315339,-72.8960992749,-119.491308819,-108.364002855,-163.090416336,-193.753526866,-206.578969404,-254.485498634,-280.97509778,-216.043268497,-320.403468962,-254.519147266,-302.022455777,-279.756290128,-337.950947895,-404.641253878,-321.935921546,-319.846774088,-304.854506131,-281.062384151,-248.604350477,-312.084205131,-286.57911449,-327.470266536,-336.770151737,-277.447644752,-255.40831346,-257.385692041,-236.538906718,-196.920542827,-212.58671266,-158.247142426,-87.1751891856,-126.047831198,-89.2862443585,-59.1487737028,-28.7880199696,-28.4723223708,44.9372157612,67.3784610846,42.5855712811,77.9147587341,136.75875569,168.270343388,176.438857856,155.897364967,194.934277369,227.944787234,240.726926202,288.977966498,351.230081021,387.931502475,368.757482748,392.660784879,406.837563346
563.333068712,442.914630226,373.632294441,286.28662842,157.99783042,61.4626040355,-73.6519646469,-128.025980675,-107.659170022,-167.494531924,-204.907884757,-195.165353658,-257.849960593,-276.065767593,-220.521826626,-329.155759693,-258.9888082,-295.300776104,-274.190500203,-333.090830767,-412.270790922,-320.685139891,-316.611544068,-309.724752769,-285.353583026,-247.19988695,-313.535636344,-286.610423694,-327.359365745,-345.140012762,-279.871450303,-257.783918396,-261.549833393,-223.131017423,-206.989312522,-208.931590525,-158.71062208,-74.6533924654,-130.178938277,-72.7627091525,-49.3479874883,-46.893349519,-6.84891627734,47.3459579933,72.7544424801,32.6284102675,86.5765061348,146.419917015,150.728885062,165.443550683,134.600474687,194.443415659,233.527455733,245.093301282,287.777275716,353.887935824,403.320498148,369.924909487,397.796636436,408.094863212
543.174780108,453.466074779,377.135199827,274.341716071,154.621587021,65.3235996056,-57.7815985924,-129.668963133,-105.059979206,-159.697785896,-218.051413892,-209.119073494,-264.902374086,-268.040952533,-222.44073144,-317.850783298,-251.008961669,-302.131343044,-278.831020208,-338.586266321,-421.106098592,-317.436751057,-309.228460574,-306.09197319,-272.359373614,-231.835644813,-311.269785198,-276.985347577,-324.029646166,-342.704635644,-279.363301466,-256.432528897,-264.696683546,-212.514421727,-207.450716585,-192.680245347,-164.300546946,-76.8490460797,-118.691222376,-75.0226515726,-71.9165090737,-50.6044515626,-1.67146323699,31.7298718942,91.465940785,39.0002960983,83.49955213,155.760420702,149.420106112,171.402375021,125.301835282,208.674213163,244.075075456,243.76544589,265.462010255,349.109034898,419.212760633,369.870822545,387.392491231,410.808253713
543.017217203,458.581916946,387.403349539,256.235826428,156.699657619,62.3754803863,-56.0044507565,-125.842930177,-107.920253936,-163.67370324,-219.98183585,-223.620488621,-264.055868632,-262.486763301,-230.542009508,-308.208230863,-255.440230806,-300.185077651,-288.937105707,-343.723655973,-418.337017146,-318.578159188,-310.167995112,-299.972613548,-251.391893857,-232.860522927,-317.327446926,-287.27411476,-327.477802772,-345.171837156,-278.538882789,-262.401621134,-271.798703878,-217.593897334,-191.727254499,-183.755806886,-165.530923445,-85.0611753484,-121.727190537,-62.5293565307,-83.4845766698,-43.1351305356,-8.73822767808,27.5978234547,82.8065104134,53.3823149341,71.5256240504,166.211494987,155.77023299,179.624395847,126.878788484,208.500630279,241.205922874,245.756029703,259.273753278,345.442581931,401.424824466,378.399534328,384.435903229,405.033232612
552.583091524,457.901787573,393.41193435,250.868791514,157.451527436,57.6211828324,-55.6418656708,-122.086593883,-114.749326407,-170.003984789,-208.284879779,-229.05156163,-263.686918853,-267.959935521,-230.53802636,-309.849740752,-256.88293672,-296.523482962,-296.307474126,-351.827571676,-408.06139407,-319.183829109,-316.411539466,-300.300494729,-243.911679667,-243.558130643,-318.283731679,-296.098244549,-338.950606469,-339.849641898,-269.431701453,-270.415104657,-280.316288185,-224.29295642,-185.976486165,-196.715878758,-157.315457397,-92.217963336,-139.637822548,-52.6801802058,-76.1181668548,-30.9758046548,-18.9170112073,29.4049773735,73.1702197054,56.2814626291,70.3801299857,161.021022096,166.63538344,179.59641102,138.505311838,203.097470151,235.023485533,243.101258959,268.314570473,349.22223309,376.735694728,370.931259983,389.573663236,402.336309879
554.093696571,450.202930097,388.319148826,264.69239201,151.026198367,57.2758886466,-49.3585263138,-120.394809766,-120.009061361,-165.802398635,-195.749584643,-229.600326616,-275.203709115,-275.480841602,-218.941731827,-317.39662663,-249.416773965,-308.626297989,-296.983722057,-352.271351893,-409.928857203,-321.449082984,-317.962149259,-307.377530941,-250.174130333,-258.479664988,-302.598722097,-288.831234747,-343.777006623,-321.261457303,-264.333845964,-262.4086203,-288.19269084,-218.876522571,-198.739189984,-210.59886316,-154.67586725,-92.6707784443,-150.2607135,-64.8587771634,-73.8397764927,-23.7592847676,-19.4393436542,25.2721532783,77.9924670394,40.7555171277,82.1039295628,147.880654564,169.704559996,180.524120235,150.81129491,205.102976166,237.844896522,236.0977615,280.670518614,354.98994609,381.531168057,355.888512548,393.98762219,403.890899114
553.451316745,441.016428782,376.691196572,279.142387345,138.840788864,59.0657314003,-50.8195773826,-121.835625569,-118.342665355,-159.084845872,-191.948761931,-225.223728227,-287.540836798,-276.471601343,-210.430011897,-322.165828687,-247.628478514,-323.506301185,-291.251108537,-349.64399762,-419.967311487,-334.731373786,-311.45131113,-324.543292434,-255.560441382,-271.484826827,-292.173805727,-278.65773463,-338.528650018,-317.107686466,-274.082657313,-243.79133916,-291.120159843,-212.586340754,-209.307747423,-205.995229104,-156.441148169,-87.7033009045,-142.478900339,-82.1268646925,-81.0587612976,-26.5678900087,-8.55142101932,24.5239078646,80.3738369827,28.353157627,89.8688654556,145.391174223,159.745590749,183.450396862,157.204544691,209.808621429,239.078214347,236.129644858,289.953089407,354.08038556,396.103449001,360.460089054,396.826231354,401.467484015
560.718393371,448.681505469,369.809051507,274.91515701,131.088895677,51.3745717343,-60.4540038606,-119.85505773,-113.497278399,-156.180409949,-194.26463279,-219.220216684,-274.994218177,-273.06647959,-214.089146028,-324.873932356,-249.579573406,-323.465460914,-285.066632954,-351.606300169,-413.622107634,-352.237936911,-306.603054833,-346.009635804,-248.342905645,-275.947564146,-302.613571493,-277.892968258,-329.58308499,-341.946550527,-285.085567424,-248.010353568,-283.670288584,-214.623467241,-210.952996598,-198.836570657,-153.445667555,-82.6789164857,-130.825603464,-82.200004989,-77.075721374,-34.7102433591,-5.77737689679,37.1056428754,68.2284408499,35.9873912995,86.9407995725,156.137999626,152.635913033,184.553641241,164.422603557,218.766970727,231.829600993,242.0429193,291.293677038,352.856218028,390.918751194,375.806057387,400.166327129,399.886446702
564.734756006,465.834797233,374.659643221,259.570668414,132.477676879,39.110247266,-57.5240775333,-105.315152706,-109.127124466,-152.830778481,-200.045644633,-217.817246008,-248.982259857,-273.565543419,-225.19108276,-321.745009623,-248.530601698,-311.916318429,-291.499955653,-346.523632605,-394.787821007,-353.721970176,-311.719052254,-347.858992665,-238.64251404,-275.127796894,-310.85455296,-276.93769417,-325.286543922,-364.704738803,-280.632332667,-270.461478882,-272.493718256,-221.684301554,-211.569329294,-198.934080117,-155.152973088,-82.9649172368,-127.385491419,-73.5574276394,-57.7923418594,-40.5609817929,-20.3038801768,53.7477584391,49.3098023984,43.7985716088,81.8529572807,164.402075567,156.617763567,183.24661931,171.409011515,229.575685772,227.711957883,244.695391393,287.222820086,355.805620047,376.810985766,376.77767619,400.191154139,400.239152034
